YEAR,MONTH,PU_BOROUGH,LENGTH_BUCKET,TRIPS,SHARE_BUCKET
2020,7,Manhattan,LONG>=5mi,81478,0.113343
2020,7,Manhattan,MED<5mi,469037,0.652471
2020,7,Manhattan,SHORT<1mi,168348,0.234186
2020,7,N/A,LONG>=5mi,306,0.658065
2020,7,N/A,MED<5mi,88,0.189247
2020,7,N/A,SHORT<1mi,71,0.152688
2020,7,Queens,LONG>=5mi,37723,0.707496
2020,7,Queens,MED<5mi,12829,0.240608
2020,7,Queens,SHORT<1mi,2767,0.051895
2020,7,Staten Island,LONG>=5mi,300,0.928793
2020,7,Staten Island,MED<5mi,14,0.043344
2020,7,Staten Island,SHORT<1mi,9,0.027864
2020,7,Unknown,LONG>=5mi,1345,0.197417
2020,7,Unknown,MED<5mi,3913,0.574343
2020,7,Unknown,SHORT<1mi,1555,0.22824
2020,8,Bronx,LONG>=5mi,12431,0.532286
2020,8,Bronx,MED<5mi,9286,0.397619
2020,8,Bronx,SHORT<1mi,1637,0.070095
2020,8,Brooklyn,LONG>=5mi,20722,0.459285
2020,8,Brooklyn,MED<5mi,20470,0.453699
2020,8,Brooklyn,SHORT<1mi,3926,0.087016
2020,8,EWR,LONG>=5mi,4,0.25
2020,8,EWR,MED<5mi,4,0.25
2020,8,EWR,SHORT<1mi,8,0.5
2020,8,Manhattan,LONG>=5mi,93380,0.103406
2020,8,Manhattan,MED<5mi,595073,0.658963
2020,8,Manhattan,SHORT<1mi,214591,0.237631
2020,8,N/A,LONG>=5mi,423,0.663009
2020,8,N/A,MED<5mi,146,0.22884
2020,8,N/A,SHORT<1mi,69,0.10815
2020,8,Queens,LONG>=5mi,48162,0.700762
2020,8,Queens,MED<5mi,16955,0.246697
2020,8,Queens,SHORT<1mi,3611,0.05254
2020,8,Staten Island,LONG>=5mi,319,0.911429
2020,8,Staten Island,MED<5mi,19,0.054286
2020,8,Staten Island,SHORT<1mi,12,0.034286
2020,8,Unknown,LONG>=5mi,1378,0.21371
2020,8,Unknown,MED<5mi,3660,0.567618
2020,8,Unknown,SHORT<1mi,1410,0.218672
2020,9,Bronx,LONG>=5mi,11603,0.465162
2020,9,Bronx,MED<5mi,11448,0.458948
2020,9,Bronx,SHORT<1mi,1893,0.07589
2020,9,Brooklyn,LONG>=5mi,19364,0.394708
2020,9,Brooklyn,MED<5mi,25122,0.512077
2020,9,Brooklyn,SHORT<1mi,4573,0.093214
2020,9,EWR,LONG>=5mi,1,0.25
2020,9,EWR,SHORT<1mi,3,0.75
2020,9,Manhattan,LONG>=5mi,110870,0.090474
2020,9,Manhattan,MED<5mi,827036,0.67489
2020,9,Manhattan,SHORT<1mi,287533,0.234637
2020,9,N/A,LONG>=5mi,6598,0.602722
2020,9,N/A,MED<5mi,4189,0.382662
2020,9,N/A,SHORT<1mi,160,0.014616
2020,9,Queens,LONG>=5mi,48847,0.677076
2020,9,Queens,MED<5mi,19217,0.26637
2020,9,Queens,SHORT<1mi,4080,0.056554
2020,9,Staten Island,LONG>=5mi,320,0.938416
2020,9,Staten Island,MED<5mi,13,0.038123
2020,9,Staten Island,SHORT<1mi,8,0.02346
2020,9,Unknown,LONG>=5mi,1450,0.179322
2020,9,Unknown,MED<5mi,4845,0.599184
2020,9,Unknown,SHORT<1mi,1791,0.221494
2020,10,Bronx,LONG>=5mi,12359,0.461915
2020,10,Bronx,MED<5mi,12379,0.462663
2020,10,Bronx,SHORT<1mi,2018,0.075422
2020,10,Brooklyn,LONG>=5mi,21015,0.393385
2020,10,Brooklyn,MED<5mi,27272,0.510511
2020,10,Brooklyn,SHORT<1mi,5134,0.096105
2020,10,EWR,LONG>=5mi,5,0.357143
2020,10,EWR,MED<5mi,1,0.071429
2020,10,EWR,SHORT<1mi,8,0.571429
2020,10,Manhattan,LONG>=5mi,129448,0.084078
2020,10,Manhattan,MED<5mi,1040180,0.675609
2020,10,Manhattan,SHORT<1mi,369991,0.240313
2020,10,N/A,LONG>=5mi,7923,0.578448
2020,10,N/A,MED<5mi,5185,0.37855
2020,10,N/A,SHORT<1mi,589,0.043002
2020,10,Queens,LONG>=5mi,55210,0.669975
2020,10,Queens,MED<5mi,22300,0.270611
2020,10,Queens,SHORT<1mi,4896,0.059413
2020,10,Staten Island,LONG>=5mi,406,0.900222
2020,10,Staten Island,MED<5mi,39,0.086475
2020,10,Staten Island,SHORT<1mi,6,0.013304
2020,10,Unknown,LONG>=5mi,1643,0.17401
2020,10,Unknown,MED<5mi,5618,0.595001
2020,10,Unknown,SHORT<1mi,2181,0.230989
2020,11,Bronx,LONG>=5mi,11467,0.472418
2020,11,Bronx,MED<5mi,10993,0.45289
2020,11,Bronx,SHORT<1mi,1813,0.074692
2020,11,Brooklyn,LONG>=5mi,20180,0.396285
2020,11,Brooklyn,MED<5mi,25809,0.506824
2020,11,Brooklyn,SHORT<1mi,4934,0.096891
2020,11,EWR,LONG>=5mi,7,0.304348
2020,11,EWR,MED<5mi,1,0.043478
2020,11,EWR,SHORT<1mi,15,0.652174
2020,11,Manhattan,LONG>=5mi,117718,0.084637
2020,11,Manhattan,MED<5mi,934615,0.671968
2020,11,Manhattan,SHORT<1mi,338530,0.243396
2020,11,N/A,LONG>=5mi,6194,0.570823
2020,11,N/A,MED<5mi,4044,0.372685
2020,11,N/A,SHORT<1mi,613,0.056492
2020,11,Queens,LONG>=5mi,50505,0.6623
2020,11,Queens,MED<5mi,21110,0.276827
2020,11,Queens,SHORT<1mi,4642,0.060873
2020,11,Staten Island,LONG>=5mi,372,0.877358
2020,11,Staten Island,MED<5mi,38,0.089623
2020,11,Staten Island,SHORT<1mi,14,0.033019
2020,11,Unknown,LONG>=5mi,1451,0.164718
2020,11,Unknown,MED<5mi,5281,0.599501
2020,11,Unknown,SHORT<1mi,2077,0.235782
2020,12,Bronx,LONG>=5mi,11589,0.461144
2020,12,Bronx,MED<5mi,11532,0.458875
2020,12,Bronx,SHORT<1mi,2010,0.079981
2020,12,Brooklyn,LONG>=5mi,19155,0.39195
2020,12,Brooklyn,MED<5mi,24897,0.509443
2020,12,Brooklyn,SHORT<1mi,4819,0.098607
2020,12,EWR,LONG>=5mi,2,0.142857
2020,12,EWR,MED<5mi,3,0.214286
2020,12,EWR,SHORT<1mi,9,0.642857
2020,12,Manhattan,LONG>=5mi,109450,0.080794
2020,12,Manhattan,MED<5mi,898757,0.663444
2020,12,Manhattan,SHORT<1mi,346477,0.255762
2020,12,N/A,LONG>=5mi,6183,0.554977
2020,12,N/A,MED<5mi,4277,0.383897
2020,12,N/A,SHORT<1mi,681,0.061126
2020,12,Queens,LONG>=5mi,50396,0.664943
2020,12,Queens,MED<5mi,20853,0.275142
2020,12,Queens,SHORT<1mi,4541,0.059916
2020,12,Staten Island,LONG>=5mi,512,0.893543
2020,12,Staten Island,MED<5mi,36,0.062827
2020,12,Staten Island,SHORT<1mi,25,0.04363
2020,12,Unknown,LONG>=5mi,1626,0.182185
2020,12,Unknown,MED<5mi,5179,0.58028
2020,12,Unknown,SHORT<1mi,2120,0.237535
2021,1,Bronx,LONG>=5mi,11372,0.469471
2021,1,Bronx,MED<5mi,11075,0.45721
2021,1,Bronx,SHORT<1mi,1776,0.073319
2021,1,Brooklyn,LONG>=5mi,18534,0.399422
2021,1,Brooklyn,MED<5mi,23610,0.508814
2021,1,Brooklyn,SHORT<1mi,4258,0.091763
2021,1,EWR,LONG>=5mi,2,0.25
2021,1,EWR,MED<5mi,1,0.125
2021,1,EWR,SHORT<1mi,5,0.625
2021,1,Manhattan,LONG>=5mi,102310,0.081993
2021,1,Manhattan,MED<5mi,836307,0.670234
2021,1,Manhattan,SHORT<1mi,309167,0.247773
2021,1,N/A,LONG>=5mi,6137,0.569929
2021,1,N/A,MED<5mi,4017,0.37305
2021,1,N/A,SHORT<1mi,614,0.057021
2021,1,Queens,LONG>=5mi,62522,0.7357
2021,1,Queens,MED<5mi,18532,0.218067
2021,1,Queens,SHORT<1mi,3929,0.046233
2021,1,Staten Island,LONG>=5mi,468,0.943548
2021,1,Staten Island,MED<5mi,22,0.044355
2021,1,Staten Island,SHORT<1mi,6,0.012097
2021,1,Unknown,LONG>=5mi,1879,0.213863
2021,1,Unknown,MED<5mi,4948,0.563169
2021,1,Unknown,SHORT<1mi,1959,0.222968
2021,2,Bronx,LONG>=5mi,9979,0.485266
2021,2,Bronx,MED<5mi,9178,0.446314
2021,2,Bronx,SHORT<1mi,1407,0.068421
2021,2,Brooklyn,LONG>=5mi,17110,0.418031
2021,2,Brooklyn,MED<5mi,20075,0.490472
2021,2,Brooklyn,SHORT<1mi,3745,0.091498
2021,2,EWR,LONG>=5mi,4,0.5
2021,2,EWR,MED<5mi,3,0.375
2021,2,EWR,SHORT<1mi,1,0.125
2021,2,Manhattan,LONG>=5mi,104126,0.082572
2021,2,Manhattan,MED<5mi,850946,0.674804
2021,2,Manhattan,SHORT<1mi,305955,0.242624
2021,2,N/A,LONG>=5mi,7988,0.564084
2021,2,N/A,MED<5mi,5445,0.384507
2021,2,N/A,SHORT<1mi,728,0.051409
2021,2,Queens,LONG>=5mi,49589,0.717122
2021,2,Queens,MED<5mi,16042,0.231988
2021,2,Queens,SHORT<1mi,3519,0.050889
2021,2,Staten Island,LONG>=5mi,397,0.92757
2021,2,Staten Island,MED<5mi,22,0.051402
2021,2,Staten Island,SHORT<1mi,9,0.021028
2021,2,Unknown,LONG>=5mi,1588,0.179984
2021,2,Unknown,MED<5mi,5258,0.595942
2021,2,Unknown,SHORT<1mi,1977,0.224073
2021,3,Bronx,LONG>=5mi,13547,0.482615
2021,3,Bronx,MED<5mi,12555,0.447275
2021,3,Bronx,SHORT<1mi,1968,0.07011
2021,3,Brooklyn,LONG>=5mi,23600,0.428538
2021,3,Brooklyn,MED<5mi,26662,0.484139
2021,3,Brooklyn,SHORT<1mi,4809,0.087324
2021,3,EWR,LONG>=5mi,6,0.4
2021,3,EWR,MED<5mi,2,0.133333
2021,3,EWR,SHORT<1mi,7,0.466667
2021,3,Manhattan,LONG>=5mi,146198,0.082632
2021,3,Manhattan,MED<5mi,1204690,0.680894
2021,3,Manhattan,SHORT<1mi,418388,0.236474
2021,3,N/A,LONG>=5mi,8657,0.59262
2021,3,N/A,MED<5mi,5255,0.359734
2021,3,N/A,SHORT<1mi,696,0.047645
2021,3,Queens,LONG>=5mi,75075,0.743376
2021,3,Queens,MED<5mi,21474,0.212631
2021,3,Queens,SHORT<1mi,4443,0.043994
2021,3,Staten Island,LONG>=5mi,454,0.904382
2021,3,Staten Island,MED<5mi,32,0.063745
2021,3,Staten Island,SHORT<1mi,16,0.031873
2021,3,Unknown,LONG>=5mi,2445,0.190688
2021,3,Unknown,MED<5mi,7621,0.594369
2021,3,Unknown,SHORT<1mi,2756,0.214943
2021,4,Bronx,LONG>=5mi,13512,0.487059
2021,4,Bronx,MED<5mi,12263,0.442037
2021,4,Bronx,SHORT<1mi,1967,0.070903
2021,4,Brooklyn,LONG>=5mi,24080,0.439112
2021,4,Brooklyn,MED<5mi,26246,0.47861
2021,4,Brooklyn,SHORT<1mi,4512,0.082279
2021,4,EWR,LONG>=5mi,9,0.473684
2021,4,EWR,MED<5mi,3,0.157895
2021,4,EWR,SHORT<1mi,7,0.368421
2021,4,Manhattan,LONG>=5mi,168016,0.084645
2021,4,Manhattan,MED<5mi,1365500,0.687926
2021,4,Manhattan,SHORT<1mi,451437,0.22743
2021,4,N/A,LONG>=5mi,7047,0.582397
2021,4,N/A,MED<5mi,4372,0.361322
2021,4,N/A,SHORT<1mi,681,0.056281
2021,4,Queens,LONG>=5mi,100358,0.783698
2021,4,Queens,MED<5mi,23130,0.180623
2021,4,Queens,SHORT<1mi,4569,0.035679
2021,4,Staten Island,LONG>=5mi,437,0.918067
2021,4,Staten Island,MED<5mi,23,0.048319
2021,4,Staten Island,SHORT<1mi,16,0.033613
2021,4,Unknown,LONG>=5mi,3673,0.255673
2021,4,Unknown,MED<5mi,8017,0.558054
2021,4,Unknown,SHORT<1mi,2676,0.186273
2021,5,Bronx,LONG>=5mi,11552,0.498942
2021,5,Bronx,MED<5mi,9934,0.429059
2021,5,Bronx,SHORT<1mi,1667,0.071999
2021,5,Brooklyn,LONG>=5mi,22379,0.436119
2021,5,Brooklyn,MED<5mi,24877,0.484799
2021,5,Brooklyn,SHORT<1mi,4058,0.079082
2021,5,EWR,LONG>=5mi,3,0.083333
2021,5,EWR,MED<5mi,2,0.055556
2021,5,EWR,SHORT<1mi,31,0.861111
2021,5,Manhattan,LONG>=5mi,200345,0.087278
2021,5,Manhattan,MED<5mi,1597286,0.695837
2021,5,Manhattan,SHORT<1mi,497858,0.216885
2021,5,N/A,LONG>=5mi,7429,0.624181
2021,5,N/A,MED<5mi,3907,0.328264
2021,5,N/A,SHORT<1mi,566,0.047555
2021,5,Queens,LONG>=5mi,130137,0.813656
2021,5,Queens,MED<5mi,24483,0.153075
2021,5,Queens,SHORT<1mi,5321,0.033269
2021,5,Staten Island,LONG>=5mi,379,0.935802
2021,5,Staten Island,MED<5mi,19,0.046914
2021,5,Staten Island,SHORT<1mi,7,0.017284
2021,5,Unknown,LONG>=5mi,4078,0.27966
2021,5,Unknown,MED<5mi,7862,0.539158
2021,5,Unknown,SHORT<1mi,2642,0.181182
2021,6,Bronx,LONG>=5mi,9678,0.516408
2021,6,Bronx,MED<5mi,7662,0.408836
2021,6,Bronx,SHORT<1mi,1401,0.074756
2021,6,Brooklyn,LONG>=5mi,21750,0.452785
2021,6,Brooklyn,MED<5mi,22279,0.463798
2021,6,Brooklyn,SHORT<1mi,4007,0.083417
2021,6,EWR,LONG>=5mi,6,0.139535
2021,6,EWR,MED<5mi,5,0.116279
2021,6,EWR,SHORT<1mi,32,0.744186
2021,6,Manhattan,LONG>=5mi,237514,0.091429
2021,6,Manhattan,MED<5mi,1807338,0.695721
2021,6,Manhattan,SHORT<1mi,552939,0.21285
2021,6,N/A,LONG>=5mi,7854,0.71641
2021,6,N/A,MED<5mi,2697,0.246009
2021,6,N/A,SHORT<1mi,412,0.037581
2021,6,Queens,LONG>=5mi,156535,0.826627
2021,6,Queens,MED<5mi,26781,0.141425
2021,6,Queens,SHORT<1mi,6050,0.031949
2021,6,Staten Island,LONG>=5mi,386,0.927885
2021,6,Staten Island,MED<5mi,14,0.033654
2021,6,Staten Island,SHORT<1mi,16,0.038462
2021,6,Unknown,LONG>=5mi,4661,0.286531
2021,6,Unknown,MED<5mi,8645,0.531444
2021,6,Unknown,SHORT<1mi,2961,0.182025
2021,7,Bronx,LONG>=5mi,9740,0.545934
2021,7,Bronx,MED<5mi,6898,0.386638
2021,7,Bronx,SHORT<1mi,1203,0.067429
2021,7,Brooklyn,LONG>=5mi,22072,0.472492
2021,7,Brooklyn,MED<5mi,20966,0.448816
2021,7,Brooklyn,SHORT<1mi,3676,0.078692
2021,7,EWR,LONG>=5mi,22,0.333333
2021,7,EWR,MED<5mi,5,0.075758
2021,7,EWR,SHORT<1mi,39,0.590909
2021,7,Manhattan,LONG>=5mi,251540,0.098608
2021,7,Manhattan,MED<5mi,1773360,0.695186
2021,7,Manhattan,SHORT<1mi,526015,0.206206
2021,7,N/A,LONG>=5mi,7671,0.708572
2021,7,N/A,MED<5mi,2662,0.24589
2021,7,N/A,SHORT<1mi,493,0.045539
2021,7,Queens,LONG>=5mi,184304,0.84256
2021,7,Queens,MED<5mi,28023,0.128109
2021,7,Queens,SHORT<1mi,6416,0.029331
2021,7,Staten Island,LONG>=5mi,381,0.938424
2021,7,Staten Island,MED<5mi,15,0.036946
2021,7,Staten Island,SHORT<1mi,10,0.024631
2021,7,Unknown,LONG>=5mi,6168,0.348691
2021,7,Unknown,MED<5mi,8618,0.487195
2021,7,Unknown,SHORT<1mi,2903,0.164113
2021,8,Bronx,LONG>=5mi,9775,0.56246
2021,8,Bronx,MED<5mi,6458,0.371598
2021,8,Bronx,SHORT<1mi,1146,0.065942
2021,8,Brooklyn,LONG>=5mi,22976,0.482486
2021,8,Brooklyn,MED<5mi,21009,0.44118
2021,8,Brooklyn,SHORT<1mi,3635,0.076333
2021,8,EWR,LONG>=5mi,10,0.16129
2021,8,EWR,MED<5mi,4,0.064516
2021,8,EWR,SHORT<1mi,48,0.774194
2021,8,Manhattan,LONG>=5mi,253104,0.101253
2021,8,Manhattan,MED<5mi,1737909,0.69524
2021,8,Manhattan,SHORT<1mi,508712,0.203507
2021,8,N/A,LONG>=5mi,7754,0.649468
2021,8,N/A,MED<5mi,3557,0.297931
2021,8,N/A,SHORT<1mi,628,0.052601
2021,8,Queens,LONG>=5mi,200185,0.852584
2021,8,Queens,MED<5mi,28366,0.12081
2021,8,Queens,SHORT<1mi,6247,0.026606
2021,8,Staten Island,LONG>=5mi,449,0.943277
2021,8,Staten Island,MED<5mi,16,0.033613
2021,8,Staten Island,SHORT<1mi,11,0.023109
2021,8,Unknown,LONG>=5mi,6883,0.376655
2021,8,Unknown,MED<5mi,8543,0.467495
2021,8,Unknown,SHORT<1mi,2848,0.15585
2021,9,Bronx,LONG>=5mi,9105,0.548164
2021,9,Bronx,MED<5mi,6325,0.380795
2021,9,Bronx,SHORT<1mi,1180,0.071042
2021,9,Brooklyn,LONG>=5mi,22999,0.470212
2021,9,Brooklyn,MED<5mi,22194,0.453754
2021,9,Brooklyn,SHORT<1mi,3719,0.076035
2021,9,EWR,LONG>=5mi,18,0.246575
2021,9,EWR,MED<5mi,5,0.068493
2021,9,EWR,SHORT<1mi,50,0.684932
2021,9,Manhattan,LONG>=5mi,272906,0.102396
2021,9,Manhattan,MED<5mi,1862365,0.698774
2021,9,Manhattan,SHORT<1mi,529919,0.19883
2021,9,N/A,LONG>=5mi,8142,0.627514
2021,9,N/A,MED<5mi,4163,0.320848
2021,9,N/A,SHORT<1mi,670,0.051638
2021,9,Queens,LONG>=5mi,195087,0.835033
2021,9,Queens,MED<5mi,31519,0.134911
2021,9,Queens,SHORT<1mi,7022,0.030056
2021,9,Staten Island,LONG>=5mi,501,0.915905
2021,9,Staten Island,MED<5mi,31,0.056673
2021,9,Staten Island,SHORT<1mi,15,0.027422
2021,9,Unknown,LONG>=5mi,7355,0.362512
2021,9,Unknown,MED<5mi,9795,0.482774
2021,9,Unknown,SHORT<1mi,3139,0.154714
2021,10,Bronx,LONG>=5mi,8692,0.538304
2021,10,Bronx,MED<5mi,6270,0.388307
2021,10,Bronx,SHORT<1mi,1185,0.073388
2021,10,Brooklyn,LONG>=5mi,22693,0.440128
2021,10,Brooklyn,MED<5mi,24526,0.475679
2021,10,Brooklyn,SHORT<1mi,4341,0.084193
2021,10,EWR,LONG>=5mi,12,0.122449
2021,10,EWR,MED<5mi,8,0.081633
2021,10,EWR,SHORT<1mi,78,0.795918
2021,10,Manhattan,LONG>=5mi,303578,0.095952
2021,10,Manhattan,MED<5mi,2211710,0.699054
2021,10,Manhattan,SHORT<1mi,648572,0.204994
2021,10,N/A,LONG>=5mi,6422,0.658464
2021,10,N/A,MED<5mi,2797,0.286784
2021,10,N/A,SHORT<1mi,534,0.054752
2021,10,Queens,LONG>=5mi,215309,0.835694
2021,10,Queens,MED<5mi,34342,0.133294
2021,10,Queens,SHORT<1mi,7990,0.031012
2021,10,Staten Island,LONG>=5mi,517,0.948624
2021,10,Staten Island,MED<5mi,14,0.025688
2021,10,Staten Island,SHORT<1mi,14,0.025688
2021,10,Unknown,LONG>=5mi,9351,0.357468
2021,10,Unknown,MED<5mi,12842,0.490921
2021,10,Unknown,SHORT<1mi,3966,0.151611
2021,11,Bronx,LONG>=5mi,8103,0.546466
2021,11,Bronx,MED<5mi,5699,0.38434
2021,11,Bronx,SHORT<1mi,1026,0.069193
2021,11,Brooklyn,LONG>=5mi,20988,0.430877
2021,11,Brooklyn,MED<5mi,23331,0.478978
2021,11,Brooklyn,SHORT<1mi,4391,0.090146
2021,11,EWR,LONG>=5mi,14,0.108527
2021,11,EWR,MED<5mi,5,0.03876
2021,11,EWR,SHORT<1mi,110,0.852713
2021,11,Manhattan,LONG>=5mi,307591,0.09731
2021,11,Manhattan,MED<5mi,2189029,0.692521
2021,11,Manhattan,SHORT<1mi,664335,0.210169
2021,11,N/A,LONG>=5mi,4035,0.672612
2021,11,N/A,MED<5mi,1573,0.26221
2021,11,N/A,SHORT<1mi,391,0.065178
2021,11,Queens,LONG>=5mi,237085,0.846061
2021,11,Queens,MED<5mi,34357,0.122606
2021,11,Queens,SHORT<1mi,8780,0.031332
2021,11,Staten Island,LONG>=5mi,499,0.927509
2021,11,Staten Island,MED<5mi,25,0.046468
2021,11,Staten Island,SHORT<1mi,14,0.026022
2021,11,Unknown,LONG>=5mi,10624,0.371378
2021,11,Unknown,MED<5mi,13628,0.476387
2021,11,Unknown,SHORT<1mi,4355,0.152235
2021,12,Bronx,LONG>=5mi,6346,0.53725
2021,12,Bronx,MED<5mi,4479,0.379191
2021,12,Bronx,SHORT<1mi,987,0.083559
2021,12,Brooklyn,LONG>=5mi,17487,0.418199
2021,12,Brooklyn,MED<5mi,20411,0.488126
2021,12,Brooklyn,SHORT<1mi,3917,0.093675
2021,12,EWR,LONG>=5mi,30,0.197368
2021,12,EWR,MED<5mi,9,0.059211
2021,12,EWR,SHORT<1mi,113,0.743421
2021,12,Manhattan,LONG>=5mi,298294,0.102457
2021,12,Manhattan,MED<5mi,1991678,0.684097
2021,12,Manhattan,SHORT<1mi,621424,0.213445
2021,12,N/A,LONG>=5mi,4108,0.679682
2021,12,N/A,MED<5mi,1538,0.254467
2021,12,N/A,SHORT<1mi,398,0.06585
2021,12,Queens,LONG>=5mi,230490,0.846024
2021,12,Queens,MED<5mi,33047,0.121301
2021,12,Queens,SHORT<1mi,8902,0.032675
2021,12,Staten Island,LONG>=5mi,497,0.915285
2021,12,Staten Island,MED<5mi,27,0.049724
2021,12,Staten Island,SHORT<1mi,19,0.034991
2021,12,Unknown,LONG>=5mi,11672,0.418606
2021,12,Unknown,MED<5mi,12135,0.435211
2021,12,Unknown,SHORT<1mi,4076,0.146182
2022,1,Bronx,LONG>=5mi,1968,0.374857
2022,1,Bronx,MED<5mi,2692,0.512762
2022,1,Bronx,SHORT<1mi,590,0.112381
2022,1,Brooklyn,LONG>=5mi,6683,0.31146
2022,1,Brooklyn,MED<5mi,12253,0.571049
2022,1,Brooklyn,SHORT<1mi,2521,0.117491
2022,1,EWR,LONG>=5mi,14,0.215385
2022,1,EWR,MED<5mi,6,0.092308
2022,1,EWR,SHORT<1mi,45,0.692308
2022,1,Manhattan,LONG>=5mi,178657,0.079641
2022,1,Manhattan,MED<5mi,1544797,0.688633
2022,1,Manhattan,SHORT<1mi,519828,0.231727
2022,1,N/A,LONG>=5mi,3639,0.610775
2022,1,N/A,MED<5mi,1901,0.319067
2022,1,N/A,SHORT<1mi,418,0.070158
2022,1,Queens,LONG>=5mi,164221,0.84228
2022,1,Queens,MED<5mi,24659,0.126475
2022,1,Queens,SHORT<1mi,6092,0.031246
2022,1,Staten Island,LONG>=5mi,93,0.853211
2022,1,Staten Island,MED<5mi,7,0.06422
2022,1,Staten Island,SHORT<1mi,9,0.082569
2022,1,Unknown,LONG>=5mi,7904,0.366197
2022,1,Unknown,MED<5mi,10227,0.473823
2022,1,Unknown,SHORT<1mi,3453,0.15998
2022,2,Bronx,LONG>=5mi,2068,0.394506
2022,2,Bronx,MED<5mi,2643,0.504197
2022,2,Bronx,SHORT<1mi,531,0.101297
2022,2,Brooklyn,LONG>=5mi,8912,0.322478
2022,2,Brooklyn,MED<5mi,15529,0.561912
2022,2,Brooklyn,SHORT<1mi,3195,0.11561
2022,2,EWR,LONG>=5mi,8,0.097561
2022,2,EWR,MED<5mi,6,0.073171
2022,2,EWR,SHORT<1mi,68,0.829268
2022,2,Manhattan,LONG>=5mi,236576,0.086419
2022,2,Manhattan,MED<5mi,1897472,0.693129
2022,2,Manhattan,SHORT<1mi,603496,0.220452
2022,2,N/A,LONG>=5mi,4513,0.625502
2022,2,N/A,MED<5mi,2226,0.308524
2022,2,N/A,SHORT<1mi,476,0.065974
2022,2,Queens,LONG>=5mi,177013,0.848715
2022,2,Queens,MED<5mi,25127,0.120475
2022,2,Queens,SHORT<1mi,6426,0.03081
2022,2,Staten Island,LONG>=5mi,123,0.842466
2022,2,Staten Island,MED<5mi,20,0.136986
2022,2,Staten Island,SHORT<1mi,3,0.020548
2022,2,Unknown,LONG>=5mi,8753,0.342315
2022,2,Unknown,MED<5mi,12709,0.497028
2022,2,Unknown,SHORT<1mi,4108,0.160657
2022,3,Bronx,LONG>=5mi,2069,0.406803
2022,3,Bronx,MED<5mi,2421,0.476013
2022,3,Bronx,SHORT<1mi,596,0.117184
2022,3,Brooklyn,LONG>=5mi,11642,0.353785
2022,3,Brooklyn,MED<5mi,17771,0.540037
2022,3,Brooklyn,SHORT<1mi,3494,0.106178
2022,3,EWR,LONG>=5mi,14,0.091503
2022,3,EWR,MED<5mi,8,0.052288
2022,3,EWR,SHORT<1mi,131,0.856209
2022,3,Manhattan,LONG>=5mi,313305,0.09548
2022,3,Manhattan,MED<5mi,2270626,0.691979
2022,3,Manhattan,SHORT<1mi,697420,0.212541
2022,3,N/A,LONG>=5mi,5701,0.658466
2022,3,N/A,MED<5mi,2456,0.283668
2022,3,N/A,SHORT<1mi,501,0.057866
2022,3,Queens,LONG>=5mi,256064,0.86371
2022,3,Queens,MED<5mi,31620,0.106655
2022,3,Queens,SHORT<1mi,8786,0.029635
2022,3,Staten Island,LONG>=5mi,114,0.721519
2022,3,Staten Island,MED<5mi,29,0.183544
2022,3,Staten Island,SHORT<1mi,15,0.094937
2022,3,Unknown,LONG>=5mi,13693,0.390259
2022,3,Unknown,MED<5mi,16151,0.460313
2022,3,Unknown,SHORT<1mi,5243,0.149429
2022,4,Bronx,LONG>=5mi,2016,0.418171
2022,4,Bronx,MED<5mi,2198,0.455922
2022,4,Bronx,SHORT<1mi,607,0.125907
2022,4,Brooklyn,LONG>=5mi,13840,0.368546
2022,4,Brooklyn,MED<5mi,20238,0.538918
2022,4,Brooklyn,SHORT<1mi,3475,0.092536
2022,4,EWR,LONG>=5mi,33,0.15493
2022,4,EWR,MED<5mi,16,0.075117
2022,4,EWR,SHORT<1mi,164,0.769953
2022,4,Manhattan,LONG>=5mi,338952,0.104476
2022,4,Manhattan,MED<5mi,2256907,0.695651
2022,4,Manhattan,SHORT<1mi,648448,0.199873
2022,4,N/A,LONG>=5mi,5393,0.664408
2022,4,N/A,MED<5mi,2232,0.274978
2022,4,N/A,SHORT<1mi,492,0.060614
2022,4,Queens,LONG>=5mi,258808,0.867002
2022,4,Queens,MED<5mi,31074,0.104097
2022,4,Queens,SHORT<1mi,8627,0.0289
2022,4,Staten Island,LONG>=5mi,147,0.75
2022,4,Staten Island,MED<5mi,34,0.173469
2022,4,Staten Island,SHORT<1mi,15,0.076531
2022,4,Unknown,LONG>=5mi,14775,0.402534
2022,4,Unknown,MED<5mi,16768,0.456831
2022,4,Unknown,SHORT<1mi,5162,0.140635
2022,5,Bronx,LONG>=5mi,1944,0.411864
2022,5,Bronx,MED<5mi,2185,0.462924
2022,5,Bronx,SHORT<1mi,591,0.125212
2022,5,Brooklyn,LONG>=5mi,15978,0.40011
2022,5,Brooklyn,MED<5mi,20424,0.511444
2022,5,Brooklyn,SHORT<1mi,3532,0.088446
2022,5,EWR,LONG>=5mi,44,0.161172
2022,5,EWR,MED<5mi,7,0.025641
2022,5,EWR,SHORT<1mi,222,0.813187
2022,5,Manhattan,LONG>=5mi,363342,0.113561
2022,5,Manhattan,MED<5mi,2210265,0.690809
2022,5,Manhattan,SHORT<1mi,625926,0.19563
2022,5,N/A,LONG>=5mi,4601,0.664788
2022,5,N/A,MED<5mi,1815,0.262245
2022,5,N/A,SHORT<1mi,505,0.072966
